time_us,node,port,throughput_gbps,utilization_pct
35.526,0,1,101.01204819277109,100.0
35.609,0,1,101.01204819277109,100.0
35.692,0,1,101.01204819277109,100.0
35.775,0,1,101.01204819277109,100.0
35.858,0,1,101.01204819277109,100.0
35.941,0,1,101.01204819277109,100.0
36.024,0,1,101.01204819277109,100.0
36.107,0,1,101.01204819277109,100.0
36.19,0,1,101.01204819277109,100.0
36.273,0,1,101.01204819277109,100.0
36.356,0,1,101.01204819277109,100.0
36.439,0,1,101.01204819277109,100.0
36.522,0,1,101.01204819277109,100.0
36.605,0,1,101.01204819277109,100.0
36.688,0,1,101.01204819277109,100.0
36.771,0,1,101.01204819277109,100.0
36.854,0,1,101.01204819277109,100.0
36.937,0,1,101.01204819277109,100.0
37.02,0,1,101.01204819277109,100.0
37.103,0,1,101.01204819277109,100.0
37.186,0,1,101.01204819277109,100.0
37.269,0,1,101.01204819277109,100.0
45.836,0,1,0.9786389634644567,0.9786389634644568
45.919,0,1,101.01204819277109,100.0
46.002,0,1,101.01204819277109,100.0
46.085,0,1,101.01204819277109,100.0
46.168,0,1,101.01204819277109,100.0
46.251,0,1,101.01204819277109,100.0
46.334,0,1,101.01204819277109,100.0
46.417,0,1,101.01204819277109,100.0
46.5,0,1,101.01204819277109,100.0
46.583,0,1,101.01204819277109,100.0
46.666,0,1,101.01204819277109,100.0
46.749,0,1,101.01204819277109,100.0
46.832,0,1,101.01204819277109,100.0
46.915,0,1,101.01204819277109,100.0
46.998,0,1,101.01204819277109,100.0
47.081,0,1,101.01204819277109,100.0
47.164,0,1,101.01204819277109,100.0
47.247,0,1,101.01204819277109,100.0
47.33,0,1,101.01204819277109,100.0
47.413,0,1,101.01204819277109,100.0
47.496,0,1,101.01204819277109,100.0
47.579,0,1,101.01204819277109,100.0
47.662,0,1,101.01204819277109,100.0
47.745,0,1,101.01204819277109,100.0
47.828,0,1,101.01204819277109,100.0
47.911,0,1,101.01204819277109,100.0
47.994,0,1,101.01204819277109,100.0
48.077,0,1,101.01204819277109,100.0
48.16,0,1,101.01204819277109,100.0
48.243,0,1,101.01204819277109,100.0
48.326,0,1,101.01204819277109,100.0
48.409,0,1,101.01204819277109,100.0
48.492,0,1,101.01204819277109,100.0
48.575,0,1,101.01204819277109,100.0
48.658,0,1,101.01204819277109,100.0
48.741,0,1,101.01204819277109,100.0
48.824,0,1,101.01204819277109,100.0
48.907,0,1,101.01204819277109,100.0
48.99,0,1,101.01204819277109,100.0
49.073,0,1,101.01204819277109,100.0
49.156,0,1,101.01204819277109,100.0
49.239,0,1,101.01204819277109,100.0
49.322,0,1,101.01204819277109,100.0
49.405,0,1,101.01204819277109,100.0
49.488,0,1,101.01204819277109,100.0
49.571,0,1,101.01204819277109,100.0
49.654,0,1,101.01204819277109,100.0
49.737,0,1,101.01204819277109,100.0
49.82,0,1,101.01204819277109,100.0
49.903,0,1,101.01204819277109,100.0
49.986,0,1,101.01204819277109,100.0
50.069,0,1,101.01204819277109,100.0
50.152,0,1,101.01204819277109,100.0
50.235,0,1,101.01204819277109,100.0
50.318,0,1,101.01204819277109,100.0
50.401,0,1,101.01204819277109,100.0
50.484,0,1,101.01204819277109,100.0
50.567,0,1,101.01204819277109,100.0
50.65,0,1,101.01204819277109,100.0
50.733,0,1,101.01204819277109,100.0
50.816,0,1,101.01204819277109,100.0
50.899,0,1,101.01204819277109,100.0
50.982,0,1,101.01204819277109,100.0
51.065,0,1,101.01204819277109,100.0
51.148,0,1,101.01204819277109,100.0
51.231,0,1,101.01204819277109,100.0
51.314,0,1,101.01204819277109,100.0
51.397,0,1,101.01204819277109,100.0
51.48,0,1,101.01204819277109,100.0
51.563,0,1,101.01204819277109,100.0
51.646,0,1,101.01204819277109,100.0
51.729,0,1,101.01204819277109,100.0
51.812,0,1,101.01204819277109,100.0
51.895,0,1,101.01204819277109,100.0
51.978,0,1,101.01204819277109,100.0
52.061,0,1,101.01204819277109,100.0
52.144,0,1,101.01204819277109,100.0
52.227,0,1,101.01204819277109,100.0
52.31,0,1,101.01204819277109,100.0
52.393,0,1,101.01204819277109,100.0
52.476,0,1,101.01204819277109,100.0
52.559,0,1,101.01204819277109,100.0
52.642,0,1,101.01204819277109,100.0
52.725,0,1,101.01204819277109,100.0
52.808,0,1,101.01204819277109,100.0
52.891,0,1,101.01204819277109,100.0
52.974,0,1,101.01204819277109,100.0
53.057,0,1,101.01204819277109,100.0
53.14,0,1,101.01204819277109,100.0
53.223,0,1,101.01204819277109,100.0
53.306,0,1,101.01204819277109,100.0
53.389,0,1,101.01204819277109,100.0
53.472,0,1,101.01204819277109,100.0
53.555,0,1,101.01204819277109,100.0
53.638,0,1,101.01204819277109,100.0
53.721,0,1,101.01204819277109,100.0
53.804,0,1,101.01204819277109,100.0
53.887,0,1,101.01204819277109,100.0
53.97,0,1,101.01204819277109,100.0
54.053,0,1,101.01204819277109,100.0
54.136,0,1,101.01204819277109,100.0
62.703,0,1,0.9786389634644567,0.9786389634644568
62.786,0,1,101.01204819277109,100.0
62.869,0,1,101.01204819277109,100.0
62.952,0,1,101.01204819277109,100.0
63.035,0,1,101.01204819277109,100.0
63.118,0,1,101.01204819277109,100.0
63.201,0,1,101.01204819277109,100.0
63.284,0,1,101.01204819277109,100.0
63.367,0,1,101.01204819277109,100.0
63.45,0,1,101.01204819277109,100.0
63.533,0,1,101.01204819277109,100.0
63.616,0,1,101.01204819277109,100.0
63.699,0,1,101.01204819277109,100.0
63.782,0,1,101.01204819277109,100.0
63.865,0,1,101.01204819277109,100.0
63.948,0,1,101.01204819277109,100.0
64.031,0,1,101.01204819277109,100.0
64.114,0,1,101.01204819277109,100.0
64.197,0,1,101.01204819277109,100.0
64.28,0,1,101.01204819277109,100.0
64.363,0,1,101.01204819277109,100.0
64.446,0,1,101.01204819277109,100.0
64.529,0,1,101.01204819277109,100.0
64.612,0,1,101.01204819277109,100.0
64.695,0,1,101.01204819277109,100.0
64.778,0,1,101.01204819277109,100.0
64.861,0,1,101.01204819277109,100.0
64.944,0,1,101.01204819277109,100.0
65.027,0,1,101.01204819277109,100.0
65.11,0,1,101.01204819277109,100.0
65.193,0,1,101.01204819277109,100.0
65.276,0,1,101.01204819277109,100.0
65.359,0,1,101.01204819277109,100.0
65.442,0,1,101.01204819277109,100.0
65.525,0,1,101.01204819277109,100.0
65.608,0,1,101.01204819277109,100.0
65.691,0,1,101.01204819277109,100.0
65.774,0,1,101.01204819277109,100.0
65.857,0,1,101.01204819277109,100.0
65.94,0,1,101.01204819277109,100.0
66.023,0,1,101.01204819277109,100.0
66.106,0,1,101.01204819277109,100.0
66.189,0,1,101.01204819277109,100.0
66.272,0,1,101.01204819277109,100.0
66.355,0,1,101.01204819277109,100.0
66.438,0,1,101.01204819277109,100.0
66.521,0,1,101.01204819277109,100.0
66.604,0,1,101.01204819277109,100.0
66.687,0,1,101.01204819277109,100.0
66.77,0,1,101.01204819277109,100.0
66.853,0,1,101.01204819277109,100.0
66.936,0,1,101.01204819277109,100.0
67.019,0,1,101.01204819277109,100.0
67.102,0,1,101.01204819277109,100.0
67.185,0,1,101.01204819277109,100.0
67.268,0,1,101.01204819277109,100.0
67.351,0,1,101.01204819277109,100.0
67.434,0,1,101.01204819277109,100.0
67.517,0,1,101.01204819277109,100.0
67.6,0,1,101.01204819277109,100.0
67.683,0,1,101.01204819277109,100.0
67.766,0,1,101.01204819277109,100.0
67.849,0,1,101.01204819277109,100.0
67.932,0,1,101.01204819277109,100.0
68.015,0,1,101.01204819277109,100.0
68.098,0,1,101.01204819277109,100.0
68.181,0,1,101.01204819277109,100.0
68.264,0,1,101.01204819277109,100.0
68.347,0,1,101.01204819277109,100.0
68.43,0,1,101.01204819277109,100.0
68.513,0,1,101.01204819277109,100.0
68.596,0,1,101.01204819277109,100.0
68.679,0,1,101.01204819277109,100.0
68.762,0,1,101.01204819277109,100.0
68.845,0,1,101.01204819277109,100.0
68.928,0,1,101.01204819277109,100.0
69.011,0,1,101.01204819277109,100.0
69.094,0,1,101.01204819277109,100.0
69.177,0,1,101.01204819277109,100.0
69.26,0,1,101.01204819277109,100.0
69.343,0,1,101.01204819277109,100.0
69.426,0,1,101.01204819277109,100.0
69.509,0,1,101.01204819277109,100.0
69.592,0,1,101.01204819277109,100.0
69.675,0,1,101.01204819277109,100.0
69.758,0,1,101.01204819277109,100.0
69.841,0,1,101.01204819277109,100.0
69.924,0,1,101.01204819277109,100.0
70.007,0,1,101.01204819277109,100.0
70.09,0,1,101.01204819277109,100.0
70.173,0,1,101.01204819277109,100.0
70.256,0,1,101.01204819277109,100.0
70.339,0,1,101.01204819277109,100.0
70.422,0,1,101.01204819277109,100.0
70.505,0,1,101.01204819277109,100.0
70.588,0,1,101.01204819277109,100.0
70.671,0,1,101.01204819277109,100.0
70.754,0,1,101.01204819277109,100.0
70.837,0,1,101.01204819277109,100.0
70.92,0,1,101.01204819277109,100.0
71.003,0,1,101.01204819277109,100.0
79.57,0,1,0.9786389634644567,0.9786389634644568
79.653,0,1,101.01204819277109,100.0
79.736,0,1,101.01204819277109,100.0
79.819,0,1,101.01204819277109,100.0
79.902,0,1,101.01204819277109,100.0
79.985,0,1,101.01204819277109,100.0
80.068,0,1,101.01204819277109,100.0
80.151,0,1,101.01204819277109,100.0
80.234,0,1,101.01204819277109,100.0
80.317,0,1,101.01204819277109,100.0
80.4,0,1,101.01204819277109,100.0
80.483,0,1,101.01204819277109,100.0
80.566,0,1,101.01204819277109,100.0
80.649,0,1,101.01204819277109,100.0
80.732,0,1,101.01204819277109,100.0
80.815,0,1,101.01204819277109,100.0
80.898,0,1,101.01204819277109,100.0
80.981,0,1,101.01204819277109,100.0
81.064,0,1,101.01204819277109,100.0
81.147,0,1,101.01204819277109,100.0
81.23,0,1,101.01204819277109,100.0
81.313,0,1,101.01204819277109,100.0
81.396,0,1,101.01204819277109,100.0
81.479,0,1,101.01204819277109,100.0
81.562,0,1,101.01204819277109,100.0
81.645,0,1,101.01204819277109,100.0
81.728,0,1,101.01204819277109,100.0
81.811,0,1,101.01204819277109,100.0
81.894,0,1,101.01204819277109,100.0
81.977,0,1,101.01204819277109,100.0
82.06,0,1,101.01204819277109,100.0
82.143,0,1,101.01204819277109,100.0
82.226,0,1,101.01204819277109,100.0
82.309,0,1,101.01204819277109,100.0
82.392,0,1,101.01204819277109,100.0
82.475,0,1,101.01204819277109,100.0
82.558,0,1,101.01204819277109,100.0
82.641,0,1,101.01204819277109,100.0
82.724,0,1,101.01204819277109,100.0
82.807,0,1,101.01204819277109,100.0
82.89,0,1,101.01204819277109,100.0
82.973,0,1,101.01204819277109,100.0
83.056,0,1,101.01204819277109,100.0
83.139,0,1,101.01204819277109,100.0
83.222,0,1,101.01204819277109,100.0
83.305,0,1,101.01204819277109,100.0
83.388,0,1,101.01204819277109,100.0
83.471,0,1,101.01204819277109,100.0
83.554,0,1,101.01204819277109,100.0
83.637,0,1,101.01204819277109,100.0
83.72,0,1,101.01204819277109,100.0
83.803,0,1,101.01204819277109,100.0
83.886,0,1,101.01204819277109,100.0
83.969,0,1,101.01204819277109,100.0
84.052,0,1,101.01204819277109,100.0
84.135,0,1,101.01204819277109,100.0
84.218,0,1,101.01204819277109,100.0
84.301,0,1,101.01204819277109,100.0
84.384,0,1,101.01204819277109,100.0
84.467,0,1,101.01204819277109,100.0
84.55,0,1,101.01204819277109,100.0
84.633,0,1,101.01204819277109,100.0
84.716,0,1,101.01204819277109,100.0
84.799,0,1,101.01204819277109,100.0
84.882,0,1,101.01204819277109,100.0
84.965,0,1,101.01204819277109,100.0
85.048,0,1,101.01204819277109,100.0
85.131,0,1,101.01204819277109,100.0
85.214,0,1,101.01204819277109,100.0
85.297,0,1,101.01204819277109,100.0
85.38,0,1,101.01204819277109,100.0
85.463,0,1,101.01204819277109,100.0
85.546,0,1,101.01204819277109,100.0
85.629,0,1,101.01204819277109,100.0
85.712,0,1,101.01204819277109,100.0
85.795,0,1,101.01204819277109,100.0
85.878,0,1,101.01204819277109,100.0
85.961,0,1,101.01204819277109,100.0
86.044,0,1,101.01204819277109,100.0
86.127,0,1,101.01204819277109,100.0
86.21,0,1,101.01204819277109,100.0
86.293,0,1,101.01204819277109,100.0
86.376,0,1,101.01204819277109,100.0
86.459,0,1,101.01204819277109,100.0
86.542,0,1,101.01204819277109,100.0
86.625,0,1,101.01204819277109,100.0
86.708,0,1,101.01204819277109,100.0
86.791,0,1,101.01204819277109,100.0
86.874,0,1,101.01204819277109,100.0
86.957,0,1,101.01204819277109,100.0
87.04,0,1,101.01204819277109,100.0
87.123,0,1,101.01204819277109,100.0
87.206,0,1,101.01204819277109,100.0
87.289,0,1,101.01204819277109,100.0
87.372,0,1,101.01204819277109,100.0
87.455,0,1,101.01204819277109,100.0
87.538,0,1,101.01204819277109,100.0
87.621,0,1,101.01204819277109,100.0
87.704,0,1,101.01204819277109,100.0
87.787,0,1,101.01204819277109,100.0
87.87,0,1,101.01204819277109,100.0
96.437,0,1,0.9786389634644567,0.9786389634644568
96.52,0,1,101.01204819277109,100.0
96.603,0,1,101.01204819277109,100.0
96.686,0,1,101.01204819277109,100.0
96.769,0,1,101.01204819277109,100.0
96.852,0,1,101.01204819277109,100.0
96.935,0,1,101.01204819277109,100.0
97.018,0,1,101.01204819277109,100.0
97.101,0,1,101.01204819277109,100.0
97.184,0,1,101.01204819277109,100.0
97.267,0,1,101.01204819277109,100.0
97.35,0,1,101.01204819277109,100.0
97.433,0,1,101.01204819277109,100.0
97.516,0,1,101.01204819277109,100.0
97.599,0,1,101.01204819277109,100.0
97.682,0,1,101.01204819277109,100.0
97.765,0,1,101.01204819277109,100.0
97.848,0,1,101.01204819277109,100.0
97.931,0,1,101.01204819277109,100.0
98.014,0,1,101.01204819277109,100.0
98.097,0,1,101.01204819277109,100.0
98.18,0,1,101.01204819277109,100.0
98.263,0,1,101.01204819277109,100.0
98.346,0,1,101.01204819277109,100.0
98.429,0,1,101.01204819277109,100.0
98.512,0,1,101.01204819277109,100.0
98.595,0,1,101.01204819277109,100.0
98.678,0,1,101.01204819277109,100.0
98.761,0,1,101.01204819277109,100.0
98.844,0,1,101.01204819277109,100.0
98.927,0,1,101.01204819277109,100.0
99.01,0,1,101.01204819277109,100.0
99.093,0,1,101.01204819277109,100.0
99.176,0,1,101.01204819277109,100.0
99.259,0,1,101.01204819277109,100.0
99.342,0,1,101.01204819277109,100.0
99.425,0,1,101.01204819277109,100.0
99.508,0,1,101.01204819277109,100.0
99.591,0,1,101.01204819277109,100.0
99.674,0,1,101.01204819277109,100.0
99.757,0,1,101.01204819277109,100.0
99.84,0,1,101.01204819277109,100.0
99.923,0,1,101.01204819277109,100.0
100.006,0,1,101.01204819277109,100.0
100.089,0,1,101.01204819277109,100.0
100.172,0,1,101.01204819277109,100.0
